cpu,pc,opcode_hash,flags,width,count,first_sequence,first_frame,last_frame,sample_raw,sample_value,min_slot,max_slot
0,0x000000c0,0x00000000,9,2,1,285281,5,5,0x000000c0,0x00004e71,0,0
1,0xc00000c0,0x00000000,9,2,55989,135176862,398,1339,0xc00000c0,0x0000e730,0,0
2,0xc00000c0,0x00000000,9,2,310397,135184701,398,1339,0xc00000c0,0x0000e730,0,0
1,0xc000061c,0x00000000,10,4,4290,135248381,398,1339,0xc000070c,0x00009000,0,0
2,0xc000061c,0x00000000,10,4,20,179796784,506,512,0xc000070c,0x00009000,0,0
1,0xc0000132,0x00000000,10,4,896,135141577,398,1339,0xc00001a8,0xc0000770,0,0
2,0xc0000132,0x00000000,10,4,38588,135147051,398,1339,0xc00001a8,0xc0000770,0,0
0,0x0089898c,0x00000000,9,2,1411,134172329,394,1339,0x0089898c,0x00003499,0,0
2,0xc0000530,0x00000000,9,2,1,179799064,506,506,0xc0000530,0x0000e310,0,0
1,0xc0000530,0x00000000,9,2,1,405494405,1115,1115,0xc0000530,0x0000e310,0,0
1,0xc0000046,0x00000000,9,2,7227,135186694,398,1339,0xc0000046,0x000050ea,0,0
2,0xc0000046,0x00000000,9,2,44797,135264839,398,1339,0xc0000046,0x000050ea,0,0
1,0xc00000b8,0x00000000,10,2,37882,135177140,398,1339,0x220ae0c2,0x00000040,0,0
2,0xc00000b8,0x00000000,10,2,301458,135184989,398,1339,0x220b1ce4,0x00000020,0,0
0,0x00898912,0x00000000,9,2,1411,134170590,394,1339,0x00898912,0x00003499,0,0
1,0xc00004b6,0x00000000,9,2,32,162723737,464,1339,0xc00004b6,0x0000b0a2,0,0
0,0x00898984,0x00000000,10,2,1411,134172220,394,1339,0x00ff6098,0x00000000,0,0
1,0xc0000150,0x00000000,6,4,106116,135141623,398,1339,0xffffff00,0xff7124ce,0,0
2,0xc0000150,0x00000000,6,4,54142,135147097,398,1339,0xffffff00,0x0036f88e,0,0
1,0xc0000528,0x00000000,10,4,493,135253668,398,1339,0x0600ff60,0xc0000230,0,0
2,0xc0000528,0x00000000,10,4,3,181178679,509,512,0x0600ffe4,0xc0000230,0,0
0,0x008b0cf4,0x00000000,9,2,832,134214967,395,1339,0x008b0cf4,0x0000142d,0,0
2,0xc000043c,0x00000000,9,2,452,135225664,398,1339,0xc000043c,0x0000afee,0,0
1,0xc000043c,0x00000000,9,2,886,135297205,398,1339,0xc000043c,0x0000afee,0,0
0,0x0089890a,0x00000000,10,2,1411,134170483,394,1339,0x00ff601e,0x00000478,0,0
1,0xc00000d6,0x00000000,6,4,7562,135186501,398,1339,0x0600f430,0x001d4000,0,0
2,0xc00000d6,0x00000000,6,4,1836,135264646,398,1339,0x0600f630,0x00131000,0,0
0,0x008b1164,0x00000000,9,2,82,458028998,1258,1339,0x008b1164,0x00004e75,0,0
0,0x008b0c7a,0x00000000,9,2,241,169945000,482,1339,0x008b0c7a,0x00007028,0,0
0,0x008b02a6,0x00000000,9,2,842,169944878,482,1339,0x008b02a6,0x00000815,0,0
0,0x008989a2,0x00000000,6,2,1411,134172648,394,1339,0x00a15112,0x00000000,1,1
0,0x0088bc1c,0x00000000,9,2,1,134753638,397,397,0x0088bc1c,0x00006000,0,0
1,0xc000005c,0x00000000,6,2,18107,135176790,398,1339,0xc0000702,0x00000e00,0,0
2,0xc000005c,0x00000000,6,2,8939,135184629,398,1339,0xc0000702,0x00000c00,0,0
0,0x008b10ea,0x00000000,9,2,3,134217627,395,754,0x008b10ea,0x00006000,0,0
0,0x00898928,0x00000000,6,2,1411,134170909,394,1339,0x00a15112,0x0000220a,1,1
2,0xc0000348,0x00000000,9,2,12221,135184833,398,1339,0xc0000348,0x000056ca,0,0
1,0xc0000348,0x00000000,9,2,28899,135248550,398,1339,0xc0000348,0x000056ca,0,0
0,0x008b155a,0x00000000,9,2,10,273875856,753,834,0x008b155a,0x00004e75,0,0
0,0x008b029e,0x00000000,10,1,2266,134465954,395,1234,0x00ff857a,0x00000000,0,0
1,0xc00003ba,0x00000000,10,4,4573,135261995,398,1339,0x0600f458,0x00009000,0,0
2,0xc00003ba,0x00000000,10,4,312,179799251,506,1339,0x0600f658,0x00009000,0,0
0,0x008b0b86,0x00000000,9,2,5,1313182,9,1236,0x008b0b86,0x000033fc,0,0
0,0x008b069c,0x00000000,9,2,3,133676996,392,742,0x008b069c,0x0000660a,0,0
0,0x008b0d0a,0x00000000,6,1,895,1312417,9,1339,0x00a04002,0x00000040,0,0
0,0x008b01b2,0x00000000,9,2,344,134205715,394,1339,0x008b01b2,0x00001005,0,0
0,0x008b0820,0x00000000,6,1,4,305106194,841,1255,0x00ff878e,0x00000001,0,0
1,0xc00002ce,0x00000000,9,2,5910,135261944,398,1339,0xc00002ce,0x00006093,0,0
2,0xc00002ce,0x00000000,9,2,534,179799200,506,1339,0xc00002ce,0x00006093,0,0
0,0x008b0b0c,0x00000000,9,2,2060,134712384,396,1233,0x008b0b0c,0x00004a10,0,0
0,0x008b066e,0x00000000,9,2,18,133676847,392,742,0x008b066e,0x0000135a,0,0
0,0x008b0184,0x00000000,9,2,200,134212484,395,1255,0x008b0184,0x00006744,0,0
2,0xc00002a0,0x00000000,9,2,12221,135184860,398,1339,0xc00002a0,0x0000e1fe,0,0
1,0xc00002a0,0x00000000,9,2,28899,135248568,398,1339,0xc00002a0,0x0000e1fe,0,0
